-45.852,-20.19,-25.067,-12.801,-17.284,0.22298,-6.2557,-14.157,-11.214,-15.677,-8.469,-11.523,-12.537,-7.8101,-13.728
-46.255,-20.756,-25.493,-13.208,-17.194,0.23197,-7.6228,-15.679,-13.092,-15.353,-8.8313,-12.453,-13.259,-7.3555,-12.357
-46.831,-20.076,-24.797,-12.242,-15.361,0.43569,-7.6036,-14.659,-12.61,-14.073,-8.018,-13.359,-13.62,-7.0296,-12.652
-46.503,-19.079,-23.429,-11.236,-13.436,0.27969,-7.2047,-13.753,-11.8,-12.611,-7.4275,-13.864,-13.871,-7.2289,-13.991
-44.733,-17.835,-21.196,-10.119,-11.908,-0.068587,-6.8066,-14.107,-11.418,-11.003,-7.159,-13.301,-13.155,-7.0715,-13.587
-42.949,-17.09,-19.579,-9.4205,-11.543,-0.32529,-6.9921,-15.126,-11.333,-10.043,-6.9509,-12.267,-11.542,-6.0984,-10.637
-43.292,-18.218,-20.978,-10.884,-13.913,-0.53131,-8.6843,-16.406,-12.377,-11.204,-7.2624,-12.164,-10.898,-5.332,-8.0874
-45.849,-21.115,-25.275,-14.681,-19.035,-0.70843,-11.428,-17.912,-15.445,-14.28,-8.2372,-13.089,-12.523,-5.8591,-8.9148
-48.202,-23.621,-29.202,-17.79,-23.82,-0.59876,-12.753,-18.676,-19.019,-16.622,-8.5562,-13.332,-14.836,-7.0848,-11.951
-48.351,-23.897,-30.003,-17.129,-24.732,-0.10027,-10.742,-17.242,-19.923,-15.976,-6.8864,-11.546,-14.907,-7.439,-13.249
-47.299,-22.437,-28.278,-13.538,-21.797,0.33389,-6.7873,-13.863,-17.277,-13.166,-4.1967,-8.6654,-12.178,-6.6154,-11.281
-47.666,-21.046,-26.435,-10.84,-18.593,0.057654,-4.4067,-10.949,-14.054,-10.892,-3.1541,-6.9915,-9.3767,-6.1464,-8.9631
-50.085,-20.754,-25.784,-11.323,-18.232,-1.168,-5.3814,-10.694,-13.667,-10.645,-5.0187,-7.8458,-9.433,-7.5675,-9.9902
-52.283,-21.555,-26.342,-13.895,-20.6,-3.1149,-8.2533,-13.001,-16.18,-12.046,-8.3532,-10.681,-12.464,-10.689,-14.492
-52.026,-23.28,-28.154,-16.509,-23.629,-5.33,-10.679,-16.084,-18.985,-14.442,-11.115,-13.975,-16.231,-13.955,-19.254
-49.824,-25.366,-30.913,-18.322,-25.78,-7.1571,-11.831,-18.169,-20.161,-17.359,-12.728,-16.165,-18.624,-15.957,-21.407
-47.887,-26.259,-32.81,-18.872,-26.455,-7.8649,-11.916,-18.193,-19.704,-19.509,-13.409,-16.048,-18.92,-16.237,-20.759
-47.184,-24.592,-31.818,-17.234,-25.25,-7.2819,-10.754,-15.857,-18.11,-19.261,-12.752,-13.421,-17.295,-15.089,-18.817
-46.684,-21.182,-28.399,-13.523,-22.298,-6.1878,-8.1856,-11.962,-15.521,-16.73,-10.343,-9.6149,-14.335,-13.173,-16.781
-45.255,-18.53,-25.317,-9.9157,-18.928,-5.5838,-5.2231,-8.1432,-12.402,-13.962,-7.1657,-6.5745,-11.069,-11.249,-14.894
-43.133,-17.861,-24.132,-8.3999,-16.578,-5.6307,-3.3996,-5.4538,-9.633,-12.276,-4.9821,-5.0417,-8.5354,-9.792,-12.958
-41.226,-17.732,-23.326,-8.1868,-15.014,-5.8074,-3.0206,-3.6161,-7.5077,-10.765,-4.4241,-4.2132,-6.9429,-8.713,-10.768
-39.959,-16.268,-20.867,-7.0857,-12.836,-6.017,-3.1409,-2.2696,-5.6841,-8.4931,-4.7791,-3.4405,-5.7624,-7.6021,-8.2649
-39.365,-13.783,-17.404,-5.0144,-9.9677,-6.7366,-3.2543,-2.1872,-4.4592,-6.8265,-5.4902,-3.3738,-4.835,-6.2103,-5.7007
-39.552,-12.086,-15.384,-4.1071,-8.2635,-7.8246,-3.8047,-4.0935,-4.8986,-7.7723,-6.5075,-4.698,-4.7696,-4.5413,-3.5933
-40.253,-11.785,-15.556,-5.1237,-8.8416,-8.0319,-4.7144,-6.7649,-7.0006,-10.629,-7.0317,-6.4451,-5.8307,-2.6041,-2.2391
-40.357,-11.593,-15.99,-5.8457,-9.9207,-6.4174,-4.6738,-7.8201,-8.8081,-12.32,-5.5512,-6.7316,-7.0004,-0.42961,-1.4018
-38.894,-10.282,-14.737,-4.1113,-8.7086,-3.7525,-2.8102,-6.5373,-8.4329,-11.264,-2.0382,-5.0809,-6.8772,1.5942,-0.77531
-36.471,-8.1712,-12.11,-0.86723,-5.0541,-1.6975,-0.27786,-4.5677,-6.3563,-9.1902,1.1087,-2.9964,-5.3593,2.6993,-0.62305
-34.81,-6.3198,-9.7868,1.3,-1.7854,-0.83356,0.92171,-3.4907,-4.6497,-8.4628,1.5991,-2.0292,-3.7773,2.309,-1.5139
-34.596,-5.1589,-8.6499,1.6685,-1.2081,-0.37798,0.40562,-2.9344,-4.3084,-9.1173,0.056293,-2.1146,-3.2583,0.65291,-3.3414
-34.594,-4.4628,-8.3275,1.7534,-2.4612,0.2697,-0.29317,-1.7384,-4.436,-9.5541,-0.95805,-2.1367,-3.4605,-1.2318,-5.0269
-33.423,-3.9773,-8.1982,2.7432,-2.9062,0.77956,0.21178,0.25948,-3.8304,-8.9892,-0.23561,-1.3537,-3.1524,-2.1661,-5.5294
-31.511,-3.365,-7.8428,4.392,-1.1694,0.98673,1.7946,2.5784,-2.2203,-7.8299,1.1571,0.2147,-1.7093,-1.7155,-5.0179
-30.399,-1.9823,-6.7445,6.4443,2.0172,1.6672,3.6358,5.1516,0.036675,-6.332,2.0067,2.0798,0.19326,-0.66091,-4.7688
-30.483,0.42753,-4.6061,9.236,5.2038,3.4057,5.3574,7.6692,2.2292,-4.4456,2.3333,3.2616,1.1612,-0.47207,-5.8811
-30.563,2.854,-2.2762,12.129,7.2112,5.3449,6.7627,8.6148,3.0162,-2.8354,2.3111,2.5895,0.22301,-1.8985,-8.1834
-29.851,3.5527,-1.6037,12.918,7.0212,6.0525,7.2167,6.6657,1.2153,-2.5473,1.4506,0.016151,-2.3097,-3.9738,-10.328
-29.405,1.709,-3.721,10.176,4.1491,5.3899,6.1811,2.9197,-2.3803,-3.3344,-0.16589,-2.6262,-4.8889,-4.8023,-10.871
-30.853,-1.8035,-7.6927,5.4037,-0.30842,4.6053,4.148,0.088621,-5.0283,-3.5574,-1.0718,-3.2443,-5.9083,-3.594,-9.4285
-34.215,-5.4223,-11.354,1.5584,-3.9334,4.6237,2.3366,-0.79957,-4.9087,-2.344,-0.16977,-1.9631,-5.1712,-1.614,-7.0104
-37.759,-8.1765,-13.377,-0.12791,-5.1,5.1665,1.4807,-1.3492,-3.233,-0.80635,1.4374,-1.0287,-4.0166,-0.76203,-5.1407
-39.829,-9.7444,-14.001,-0.62415,-4.3923,5.7222,1.4367,-2.8696,-2.3616,-0.27028,1.7812,-1.9113,-3.6632,-1.4448,-4.3792
-40.074,-9.8463,-13.803,-0.73578,-3.3425,6.4338,1.933,-4.09,-2.4419,-0.13393,0.82229,-3.4142,-3.6473,-2.2973,-3.7275
-38.987,-8.4104,-12.66,0.038166,-2.3642,7.4966,3.0429,-3.061,-1.4733,1.283,0.44162,-3.3028,-2.4578,-1.853,-1.7976
-37.126,-6.3757,-10.605,1.8017,-0.90845,8.3955,4.6575,-0.26373,1.3311,4.0441,1.6249,-1.1322,0.27345,0.049201,1.3913
-35.155,-5.5149,-9.046,2.9415,0.69736,8.4481,5.9631,1.7754,3.9307,6.041,3.0841,1.3553,2.8569,2.4296,4.1183
-33.907,-6.7683,-9.7598,1.8222,0.99542,7.6739,5.8853,1.5492,3.9331,5.4884,3.0505,2.2084,3.1627,3.958,4.6018
-33.702,-8.9649,-12.374,-0.88706,-0.59531,6.4587,3.9877,-0.23942,1.4731,3.0758,1.1535,0.76062,0.74371,3.3335,2.6072
-33.885,-9.9312,-14.123,-2.976,-2.7049,4.7481,0.81651,-2.4165,-1.4229,1.0016,-2.0582,-2.5479,-3.046,-0.23772,-0.76312
-33.622,-9.0469,-13.093,-3.6639,-3.8459,2.4068,-2.4589,-4.6677,-3.5216,0.37774,-6.1427,-6.6869,-6.6447,-6.0488,-4.39
-32.928,-8.013,-10.825,-4.4108,-4.472,0.16546,-4.6735,-6.7077,-5.1284,0.34571,-10.26,-10.15,-9.3514,-11.683,-7.6971
-32.341,-8.5557,-10.258,-6.324,-5.9579,-0.79851,-5.3017,-7.5392,-6.4863,-0.33488,-12.694,-11.575,-10.988,-14.73,-10.2
-31.79,-9.9823,-11.53,-8.053,-7.9693,-0.41195,-4.8177,-6.5354,-6.8816,-1.5566,-12.372,-10.934,-11.398,-14.848,-11.369
-30.639,-10.069,-11.768,-7.4676,-8.4348,0.043888,-4.277,-4.4835,-5.7452,-2.0782,-10.41,-9.5727,-10.676,-13.516,-11.181
-28.944,-8.2364,-9.3916,-4.7994,-6.4158,-0.35789,-4.2336,-2.5788,-3.6113,-1.0877,-8.7291,-8.4899,-9.345,-11.754,-10.21
-27.762,-6.4889,-6.5551,-2.5865,-3.5284,-0.97781,-4.1416,-0.82385,-1.2678,0.99376,-7.3413,-7.0427,-7.7017,-9.0366,-8.7903
-27.716,-6.5772,-5.905,-2.3312,-1.6717,-0.68763,-3.0714,1.6613,1.3956,3.2733,-4.544,-4.0492,-5.2943,-4.8944,-6.6119
-27.955,-7.4603,-6.6176,-2.6555,-0.59351,0.46544,-0.90636,4.9744,4.8173,5.3773,-0.023799,0.14879,-1.6941,-0.59798,-3.6101
-27.323,-6.8887,-5.9388,-1.6311,0.92765,1.4611,1.4807,7.98,8.2971,7.2261,3.8951,3.63,2.2845,1.8341,-0.79685
-26.059,-4.8172,-3.8215,0.18155,2.3743,1.7821,3.1668,9.5606,10.08,8.1929,4.9688,4.9979,4.8926,2.0145,0.63166
-25.401,-3.518,-3.2008,0.51135,1.9353,1.7893,3.9149,9.6124,9.2839,7.4159,3.7959,4.8241,5.3403,1.5571,0.99752
-25.665,-4.2786,-5.3168,-1.2259,-0.35087,1.7706,3.9891,8.7171,7.2167,5.2847,2.7681,4.738,4.9099,2.0809,2.2057
-25.806,-5.7444,-7.5189,-3.0172,-1.9334,1.5987,3.7519,7.5443,6.2208,3.8248,3.1538,5.6871,5.6478,3.7877,5.753
-25.177,-6.1996,-7.1355,-3.0677,-1.1033,1.5116,3.7066,6.8498,7.3047,4.7042,4.4977,7.482,8.1065,6.149,10.996
-24.647,-5.8589,-5.2755,-1.9173,0.64746,2.2909,4.5195,7.4144,9.3303,7.1001,6.266,9.5133,10.856,8.8489,15.605
-25.195,-5.621,-4.6114,-0.81935,1.0581,4.1315,6.4804,9.3953,10.568,8.5029,8.4656,11.255,12.214,11.363,17.483
-26.074,-4.9043,-5.0201,0.51983,0.61917,5.9984,8.9702,11.929,10.603,7.7436,10.633,12.251,11.961,12.534,16.214
-25.497,-2.7037,-4.3065,2.8728,1.5972,6.7361,10.791,13.764,10.366,6.2629,11.701,12.243,11.161,11.699,13.094
-23.047,-0.1971,-2.575,5.0234,4.0637,6.3347,11.075,14.237,10.6,5.9368,11.358,11.414,10.694,9.8702,10.047
-20.391,0.0029484,-2.566,4.6619,5.3333,5.4649,9.7799,13.539,10.922,6.6112,10.446,10.168,10.437,8.6928,8.2184
-19.27,-2.4441,-5.0152,1.9675,3.9068,4.2843,7.5285,12.31,10.591,6.7656,9.558,8.6848,9.8461,8.3289,7.3255
-19.497,-4.6624,-6.7343,0.14027,1.7767,2.6836,5.3484,11.274,9.6455,6.0197,8.3232,7.1073,8.9075,7.5118,6.4953
-19.484,-4.2422,-5.0554,1.3084,1.4453,1.461,4.3524,10.957,8.7529,5.6137,6.7178,6.0605,8.2291,5.7995,5.6619
-18.284,-2.1743,-1.8428,3.6117,2.3583,1.9506,4.9721,11.271,8.1771,6.3095,5.8841,6.2882,8.2653,4.4678,5.5432
-16.471,-0.80712,-0.65471,3.8991,2.2923,4.0552,6.2329,11.374,7.5222,7.0991,6.4904,7.4634,8.7,4.5208,6.1272
-15.204,-0.40754,-1.5048,2.019,1.2092,5.7057,6.3422,10.385,6.5741,6.6692,7.157,8.0217,8.7616,4.9639,6.181
-15.045,0.28189,-1.4304,0.38234,1.214,5.1295,4.5328,8.425,5.8015,5.2719,6.0395,6.8575,8.0946,4.1823,5.036
-15.743,1.0372,0.36731,0.015818,2.8022,3.045,2.0818,6.6894,5.7038,4.2302,3.6239,4.8587,7.1189,2.2875,3.9828
-16.582,0.26035,1.2909,-0.4132,3.7986,1.6588,1.0071,6.3004,6.0957,4.1032,2.3308,3.9577,6.4388,0.71699,4.5054
-16.597,-1.8156,-0.10103,-1.4299,2.9698,1.8343,1.9036,7.2152,6.4664,4.3643,3.2058,4.6893,6.0886,-0.16504,5.5311
-14.944,-2.5193,-1.3715,-1.2208,2.3915,2.3433,3.5965,8.3747,6.7283,4.6759,4.5677,5.5253,5.5956,-1.4803,4.2362
-11.737,-0.44514,0.10682,1.3615,4.3529,1.9459,4.8246,8.7797,7.0605,5.2901,4.5408,4.913,4.6706,-3.5985,-0.031509
-8.5476,2.1123,2.9028,4.1969,7.4518,1.0685,5.5237,8.2569,7.1875,5.914,3.5404,3.2003,3.5066,-4.9849,-4.3332
-7.4334,2.073,3.4852,4.3613,8.2267,0.8782,6.2264,7.3028,6.518,5.3361,3.2336,1.9398,2.4346,-4.0972,-5.6013
-8.9631,-0.27111,1.3317,2.2083,6.1252,1.5489,6.9406,6.4605,5.155,3.0754,4.0937,1.8789,1.7278,-1.3391,-4.0767
-11.384,-1.8973,-0.60436,0.83932,4.2767,2.2788,7.2357,5.9219,4.1392,0.74652,5.2801,2.5097,1.8353,1.8588,-1.9341
-12.27,-1.3005,-0.39771,1.772,4.9512,2.5395,7.0068,5.5368,4.2813,0.62924,6.2824,3.3278,3.2062,4.9853,0.18671
-11.054,-0.12241,0.48002,3.2597,6.692,2.3847,6.4561,5.052,5.1899,2.946,7.258,4.4777,5.4613,8.2213,3.1872
-9.4555,-0.3586,0.10748,3.3246,7.2528,1.7186,5.5509,4.4368,6.0026,5.6163,8.0066,5.9792,7.3012,10.949,6.7559
-9.2173,-1.6781,-0.70456,2.5364,7.3895,0.26755,4.262,4.1306,6.8057,7.004,8.0303,7.2686,7.9844,12.127,9.1795
-10.025,-2.3026,0.2155,2.6895,9.5358,-1.5271,3.2501,4.8393,8.5599,7.8814,7.656,8.0046,8.5072,12.038,10.152
-10.26,-1.3512,3.0814,4.0837,13.654,-2.5133,3.3998,6.7488,11.442,9.8541,7.7124,8.5652,10.231,11.989,11.245
-9.2985,0.65906,6.0065,5.5615,16.862,-2.2808,4.4171,8.8895,13.904,12.558,7.8087,9.0806,12.377,11.916,12.591
-7.9494,2.8735,7.7331,6.5242,17.309,-1.9891,4.7594,9.7011,13.96,13.744,6.372,8.6464,12.286,9.9731,11.594
-6.5895,4.6392,8.8255,7.4379,16.302,-3.0359,3.507,8.5788,11.298,12.244,3.0658,6.4694,8.8697,5.4441,6.883
-4.2924,5.4149,10.049,8.5133,15.797,-5.2327,1.5836,6.6189,7.7263,9.6856,-0.17379,3.4386,4.6419,0.63345,1.6223
-0.75067,5.1641,11.103,9.2065,15.676,-7.0141,0.38369,5.4101,5.533,8.6224,-1.5545,1.4511,3.0675,-1.6031,0.091822
1.9965,4.811,11.664,9.2711,14.976,-7.2978,-0.16675,5.2603,5.6702,9.727,-1.7249,1.1728,4.5351,-1.2973,1.9513
1.4648,5.495,12.5,9.2448,14.421,-6.4113,-1.143,5.1431,7.415,11.62,-2.3068,1.4926,6.3436,-0.75865,2.9112
-1.7133,7.1525,14.332,9.366,15.495,-5.2157,-2.6476,4.2495,9.2124,12.879,-3.1353,1.3057,6.2838,-1.1746,0.87574
-3.8094,8.3344,16.039,8.7618,17.312,-4.1498,-3.6631,2.7773,9.5751,13.077,-2.8244,0.662,4.5356,-1.7049,-1.846
-2.3213,7.6813,15.377,6.4685,16.721,-3.3704,-3.8763,1.0733,7.7519,12.071,-1.5486,-0.24998,1.9877,-1.7611,-3.1047
0.95548,5.3585,11.841,2.9926,12.414,-3.0012,-4.1123,-0.93774,4.3606,9.6819,-0.97134,-1.9045,-1.2106,-1.9765,-4.2147
2.2874,2.917,7.8383,0.17186,7.2734,-2.6924,-4.4097,-2.8346,1.3727,6.615,-1.1738,-4.2227,-4.4057,-2.34,-6.6892
0.58871,1.8262,6.155,-0.68515,5.118,-1.6222,-3.2662,-3.2773,0.634,4.512,-0.090661,-5.6948,-5.6285,-1.5193,-8.6088
-1.775,2.0904,6.6368,-0.20296,5.9838,0.26948,-0.11586,-1.8039,1.8759,4.078,2.8522,-5.2314,-3.9743,0.63072,-7.4691
-2.393,2.2449,6.4394,-0.21078,6.3661,1.5421,2.662,-0.42165,2.6834,3.8905,4.7598,-4.2065,-1.7737,1.7337,-4.8951
-1.3457,0.9345,3.7169,-1.6167,3.9679,0.77801,2.1826,-1.6523,1.097,2.2553,3.0159,-4.8334,-2.1483,0.087468,-4.7184
-0.007494,-1.4141,-0.0035192,-3.2939,0.39974,-1.3205,-0.89254,-4.922,-2.0317,-0.17457,-0.47974,-6.6832,-4.6734,-2.0648,-6.8565
1.0938,-2.9393,-1.9178,-3.4472,-1.4892,-2.5171,-2.8594,-6.7571,-4.0545,-1.0442,-1.5178,-6.9063,-5.768,-1.0417,-7.0638
2.1457,-2.6397,-1.6234,-2.0022,-1.4559,-1.9397,-1.8636,-5.3298,-3.8153,0.38076,0.50811,-4.4642,-3.7718,2.8571,-3.5455
2.8237,-1.6579,-1.2917,-0.93705,-1.6337,-1.197,-0.23159,-3.057,-2.9455,1.9947,1.8015,-2.0718,-1.3158,5.1785,-0.094236
2.6722,-1.5263,-2.2372,-1.7876,-3.1924,-1.9177,-0.85335,-3.1971,-3.5186,1.5526,-0.25771,-2.5504,-1.4779,3.1432,-0.6197
2.3895,-1.7323,-2.9834,-3.4528,-4.89,-3.2367,-3.0368,-5.2344,-5.3714,-0.64978,-3.5448,-4.8512,-3.6067,-0.85688,-3.522
3.2751,-0.37065,-1.6452,-3.4415,-5.0944,-2.9743,-3.8231,-5.8204,-6.6566,-2.7525,-4.6905,-5.6576,-4.8916,-2.9065,-4.4069
5.1433,2.7906,1.039,-1.1254,-3.8685,-0.79862,-2.3959,-3.7541,-6.5004,-3.962,-3.8684,-4.019,-4.7104,-2.5832,-2.4883
6.0431,5.3931,2.5889,1.3314,-2.4347,1.2166,-0.99639,-1.5877,-5.9661,-4.8321,-3.7944,-2.2161,-5.0223,-2.3711,-1.0193
4.7757,5.2989,2.1074,1.5083,-1.6204,1.2476,-1.6451,-1.8939,-6.4321,-5.5131,-5.3881,-2.3069,-6.9636,-3.6676,-2.252
2.807,3.1295,1.0247,-0.79955,-1.7091,-0.36594,-4.0158,-4.1599,-8.0734,-5.3933,-7.1538,-4.0341,-9.4972,-5.88,-5.2253
2.6525,1.0441,0.59083,-4.0501,-2.9976,-2.2447,-6.8985,-6.4515,-10.19,-4.5652,-8.3454,-6.4181,-11.62,-8.6316,-8.4099
4.7472,-0.014862,0.45404,-6.8077,-5.2493,-3.7435,-9.7703,-8.2416,-12.051,-4.1317,-9.8505,-9.1626,-13.599,-11.988,-11.331
6.9929,-0.55104,0.28402,-8.2823,-6.9416,-4.746,-11.96,-9.8663,-12.895,-4.5364,-11.474,-11.511,-15.26,-14.391,-12.998
7.4719,-0.6938,1.0091,-7.9553,-6.4388,-4.6934,-11.997,-10.509,-11.991,-4.8453,-11.05,-11.719,-15.19,-13.237,-11.855
6.6297,0.1516,3.1629,-6.013,-4.0886,-3.1403,-9.4078,-8.9305,-9.5388,-4.388,-7.6524,-9.2807,-12.996,-8.5912,-8.6987
6.3129,1.8314,5.354,-3.8359,-1.9578,-0.92276,-6.1386,-5.8187,-6.9765,-3.9266,-3.6325,-6.3197,-10.671,-4.0457,-6.9625
7.3814,3.1548,6.0578,-2.814,-1.1133,0.48846,-4.5162,-3.4115,-5.5115,-4.1813,-1.599,-4.9797,-9.9585,-2.3391,-8.1374
9.0585,3.4912,6.0095,-2.7277,-0.4429,0.84228,-4.3175,-2.6707,-4.7109,-4.2666,-0.85127,-4.4918,-9.6797,-2.0043,-9.1757
10.319,3.4296,6.8449,-2.3915,1.0613,1.2422,-3.4922,-2.5117,-3.4249,-3.0661,0.99411,-2.7936,-7.666,-0.25846,-6.8231
11.022,3.3953,7.9103,-1.7531,2.1873,2.2784,-1.4358,-2.0643,-1.7565,-1.485,3.8211,-0.23609,-4.4033,2.4682,-2.602
11.543,2.908,6.892,-1.9029,1.2183,3.1723,0.35015,-1.8893,-0.92228,-1.514,5.1127,0.8141,-2.3497,3.5046,-0.46545
12.048,1.9693,3.8961,-2.7936,-1.0045,3.2759,1.0103,-2.2648,-1.165,-3.0947,4.1382,-0.032456,-1.9855,2.4881,-0.82182
12.603,1.9005,2.2731,-2.647,-1.7216,3.3259,1.7431,-2.004,-1.1499,-3.7867,3.3299,-0.27753,-1.2118,1.8734,-0.54777
13.48,3.5864,4.0481,-0.50015,-0.012787,4.2534,3.5832,-0.23922,0.067535,-2.1562,4.567,1.5925,0.88354,2.7936,1.383
14.68,5.8385,6.7555,2.138,2.0445,5.4567,5.436,1.9047,1.6446,0.14744,6.3312,3.7404,2.2886,3.3938,2.2477
15.462,6.9592,6.9711,3.4718,2.6623,5.412,5.6874,2.8872,2.3164,0.78016,6.1305,3.9409,1.3205,2.2719,0.43784
15.168,7.2675,5.4094,4.0278,2.9119,3.7573,4.6245,3.0548,2.1609,-0.15458,4.1042,2.8913,-0.65744,0.89494,-1.7556
14.567,8.3939,5.7053,5.3759,4.559,1.7233,3.7252,3.7457,1.9211,-0.83146,2.2701,2.5852,-1.5805,0.86642,-2.152
15.426,10.387,8.7635,7.1635,6.775,0.52722,3.3436,4.7591,1.3623,-0.69135,1.2707,2.9235,-1.8779,1.0414,-2.2294
18.215,11.432,11.409,7.6119,7.112,0.31244,2.7901,4.5822,-0.28216,-0.92103,0.1219,2.3922,-2.999,-0.2436,-3.8584
20.94,10.648,11.091,6.6555,5.1098,0.74516,2.2001,2.9297,-2.6182,-2.2257,-1.197,1.2,-4.176,-1.7045,-5.1617
21.177,9.1898,8.9807,6.0929,2.6198,1.5796,2.3433,1.1171,-4.4195,-3.9348,-1.2994,0.98088,-3.6116,-0.83979,-3.3877
18.962,7.8761,7.0696,6.144,0.50273,2.2463,2.5458,-0.3086,-5.6688,-5.5835,0.029512,1.5533,-2.2823,1.6415,-0.267
16.728,5.681,4.8795,4.4436,-2.4835,1.9186,0.93286,-2.3131,-7.6128,-7.6569,0.90754,0.83432,-3.2035,2.3732,-0.11658
16.381,2.015,1.4497,-0.074968,-6.5304,0.71818,-2.5003,-5.0318,-10.299,-10,0.018182,-1.458,-6.4586,0.5126,-3.0029
17.429,-1.1175,-1.3176,-4.4691,-8.8747,0.063966,-4.9729,-6.6469,-11.752,-11.017,-1.4752,-2.845,-8.3278,-0.90478,-4.4542
18.234,-1.311,-0.49616,-5.2493,-7.1312,0.9185,-4.4446,-5.9934,-10.73,-9.7649,-2.0141,-2.1727,-6.9045,-0.0036036,-2.9193
18.089,0.76724,3.2622,-3.1969,-3.1022,2.2611,-2.5803,-4.7269,-8.8898,-7.8205,-2.2475,-2.0249,-5.5057,0.56109,-2.7905
17.403,2.2841,6.0859,-2.0803,-0.76382,2.3237,-2.404,-5.0402,-8.5455,-7.4687,-3.7568,-4.7737,-7.7895,-2.3835,-7.3288
16.733,2.2249,6.1486,-3.22,-1.0383,0.95427,-4.0121,-6.288,-9.1774,-8.5043,-6.0561,-8.2186,-11.731,-7.3067,-12.535
16.601,2.103,5.6276,-4.3056,-1.2134,-0.41262,-4.8173,-6.0434,-8.1951,-8.4222,-6.9965,-8.2068,-12.066,-9.8019,-12.264
17.654,2.6034,6.4202,-3.8154,0.33681,-0.9481,-3.6938,-3.9745,-4.8931,-5.7609,-6.0208,-4.6307,-7.7709,-8.5863,-7.0509
19.821,2.2757,6.9166,-3.3983,1.8017,-1.2117,-2.4218,-2.2322,-1.4216,-1.7347,-4.8944,-1.5038,-3.2173,-6.5166,-2.983
21.634,0.72987,5.2517,-4.4178,1.5615,-1.5539,-2.4851,-1.8416,0.61228,1.739,-4.7257,-1.0693,-1.6113,-5.7993,-2.649
21.749,0.54484,3.3936,-4.9769,1.4635,-1.2698,-2.7631,-1.26,2.2678,4.092,-4.3036,-1.2265,-1.19,-5.4377,-2.3855
21.127,3.6641,4.6799,-3.0069,3.9478,-0.1586,-1.796,0.50272,4.7471,5.4851,-2.5533,0.15822,0.50899,-4.2864,0.65792
22.165,7.6037,8.3545,-0.41519,7.606,0.41322,-0.4878,1.7675,6.7615,5.6822,-0.87507,1.671,2.2027,-3.5863,3.7964
25.244,8.2633,10.271,-0.73902,8.8888,-0.62376,-0.47172,1.1339,6.6432,4.9894,-1.1306,1.3982,1.7392,-4.4948,3.8769
27.778,5.9194,9.3157,-3.2955,7.8264,-2.0004,-0.91526,0.70547,5.9136,5.3169,-2.3706,1.0374,0.93763,-5.3463,3.0222
27.771,5.1729,9.4277,-3.3773,8.5015,-1.6585,0.47143,3.5537,7.8405,8.3511,-1.9462,3.5563,3.4165,-4.0353,5.043
26.803,8.3691,13.515,0.90363,12.785,-0.0063757,3.3811,8.604,12.268,12.721,0.25432,7.7908,8.2584,-1.8641,8.3608
27.681,12.198,18.454,5.376,16.795,0.34151,4.5446,11.099,14.669,14.776,1.1725,9.0779,10.056,-2.0511,7.4912
30.049,12.62,19.189,5.53,16.005,-1.5236,2.4149,8.7979,11.768,12.803,-0.89354,5.7915,6.3253,-4.6121,1.4816
30.739,10.636,15.966,2.8512,11.722,-3.1039,-0.034755,5.0887,6.1147,9.1199,-3.2506,2.0524,1.41,-5.6368,-3.6758
28.527,10.27,13.788,2.2404,9.2253,-1.97,0.82651,4.3352,3.0255,7.1047,-2.2244,2.2963,0.84067,-2.53,-2.6065
26.136,12.172,15.017,4.4899,10.329,0.51066,3.9406,6.0702,4.1282,7.2703,1.5388,5.491,4.3134,2.3539,2.8982
26.487,12.755,16.396,5.2389,11.415,0.82481,4.5798,6.161,6.3274,7.5566,3.547,7.0788,7.1119,4.8211,7.2075
28.903,9.9846,14.654,1.8461,9.4837,-1.889,0.61139,2.8707,6.807,6.7125,1.2429,5.2974,6.9904,3.9508,8.1832
30.719,6.807,11.76,-2.313,6.752,-4.7304,-4.585,-0.83875,6.3849,5.68,-2.8311,2.8742,6.236,2.2752,8.1506
31.304,7.1461,11.922,-2.4007,7.1248,-4.9225,-6.3005,-1.3667,7.0785,5.66,-4.4679,2.6903,7.0456,1.8834,8.9547
32.349,10.733,15.408,1.5469,10.477,-2.8888,-3.7497,1.3378,8.689,6.5058,-2.6439,4.3833,8.2807,2.4991,9.6021
34.728,14.2,18.629,5.5792,13.424,-0.55563,0.31786,4.7402,9.7495,7.7237,0.54914,6.1156,8.2048,3.3195,9.1745
37.383,15.956,19.708,7.6496,14.619,1.7459,3.8878,7.2746,10.521,9.7153,3.5837,7.653,7.8995,4.7158,9.1585
39.551,17.271,20.516,9.1734,15.936,4.9413,7.307,9.2288,12.595,12.804,6.8684,9.9384,9.5782,7.2535,11.281
41.953,18.869,22.566,10.983,18.207,8.5854,10.84,10.809,15.677,15.796,10.487,12.577,12.672,10.231,14.561
44.709,19.426,24.143,11.276,19.123,10.679,12.993,11.257,17.117,16.951,12.809,13.692,14.066,12.24,16.165
45.797,18.454,23.497,9.0908,17.005,10.427,12.489,10.268,15.46,16.239,12.556,12.442,12.199,12.686,14.643
43.334,18.248,22.52,7.1242,14.222,9.4992,10.531,8.9149,12.722,15.342,10.908,10.288,8.937,12.023,11.095
